,0,1
5656,Wilton_Gregory,1
5657,Wim_Duisenberg,1
5658,Winona_Ryder,24
5659,Winston_Churchill,1
5660,Win_Aung,4
5661,Wolfgang_Becker,1
5662,Wolfgang_Clement,1
5663,Wolfgang_Schneiderhan,1
5664,Wolfgang_Schuessel,4
5665,Wolfgang_Schwarz,1
5666,Woodrow_Stanley,1
5667,Woody_Allen,5
5668,Wu_Peng,1
5669,Wu_Yi,3
5670,Wycliffe_Grousbeck,1
5671,Xanana_Gusmao,5
5672,Xavier_Malisse,5
5673,Xiang_Huaicheng,1
5674,Xiang_Liu,1
5675,Xiang_Xu,1
5676,Ximena_Bohorquez,1
5677,Yale_Kamisar,1
5678,Yana_Klochkova,1
5679,Yang_Hee_Kim,1
5680,Yang_Jianli,1
5681,Yang_Pao-yu,1
5682,Yannos_Papantoniou,1
5683,Yann_Martel,2
5684,Yao_Ming,8
5685,Yasar_Yakis,4
5686,Yasein_Taher,1
5687,Yashwant_Sinha,7
5688,Yasser_Arafat,8
5689,Yasushi_Akashi,1
5690,Yasushi_Chimura,1
5691,Yekaterina_Guseva,1
5692,Yevgeny_Kafelnikov,4
5693,Yingfan_Wang,1
5694,Yishan_Zhang,1
5695,Yoelbi_Quesada,1
5696,Yogi_Berra,1
5697,Yoko_Ono,6
5698,Yolanda_King,1
5699,Yoon_Jeong_Cho,1
5700,Yoon_Jin-Sik,1
5701,Yoon_Won-Sik,1
5702,Yoon_Young-kwan,1
5703,Yoo_Jay-Kun,1
5704,Yoriko_Kawaguchi,14
5705,Yory_Boy_Campas,1
5706,Yoshiyuki_Kamei,1
5707,Yossi_Beilin,2
5708,Young_Kim,1
5709,Yukiko_Okudo,2
5710,Yukio_Hatoyama,1
5711,Yuri_Fedotov,2
5712,Yuri_Luzhkov,1
5713,Yuri_Malenchenko,2
5714,Yusaku_Miyazato,1
5715,Yusuf_Misbac,1
5716,Yuvraj_Singh,1
5717,Yu_Shyi-kun,4
5718,Yves_Brodeur,1
5719,Zach_Parise,1
5720,Zach_Pillar,1
5721,Zach_Safrin,1
5722,Zafarullah_Khan_Jamali,2
5723,Zahir_Shah,1
5724,Zaini_Abdullah,1
5725,Zakia_Hakki,1
5726,Zalmay_Khalilzad,1
5727,Zarai_Toledo,2
5728,Zara_Akhmadova,1
5729,Zavad_Zarif,1
5730,Zdravko_Mucic,1
5731,Zeljko_Rebraca,1
5732,Zelma_Novelo,1
5733,Zeng_Qinghong,1
5734,Zhang_Wenkang,2
5735,Zhang_Yimou,1
5736,Zhang_Ziyi,4
5737,Zhong_Nanshan,1
5738,Zhu_Rongji,9
5739,Zico,3
5740,Zinedine_Zidane,6
5741,Ziwang_Xu,1
5742,Zoe_Ball,1
5743,Zoran_Djindjic,4
5744,Zorica_Radovic,1
5745,Zulfiqar_Ahmed,1
5746,Zumrati_Juma,1
5747,Zurab_Tsereteli,1
5748,Zydrunas_Ilgauskas,1
